"","id","season","city","date","team1","team2","toss_winner","toss_decision","result","dl_applied","winner","win_by_runs","win_by_wickets","player_of_match","venue","umpire1","umpire2","umpire3"
"1",1,2008,"Bangalore",2008-04-18,"Kolkata Knight Riders","Royal Challengers Bangalore","Royal Challengers Bangalore","field","normal",0,"Kolkata Knight Riders",140,0,"BB McCullum","M Chinnaswamy Stadium","Asad Rauf","RE Koertzen",NA
"2",2,2008,"Chandigarh",2008-04-19,"Chennai Super Kings","Kings XI Punjab","Chennai Super Kings","bat","normal",0,"Chennai Super Kings",33,0,"MEK Hussey","Punjab Cricket Association Stadium, Mohali","MR Benson","SL Shastri",NA
"3",3,2008,"Delhi",2008-04-19,"Rajasthan Royals","Delhi Daredevils","Rajasthan Royals","bat","normal",0,"Delhi Daredevils",0,9,"MF Maharoof","Feroz Shah Kotla","Aleem Dar","GA Pratapkumar",NA
"4",4,2008,"Mumbai",2008-04-20,"Mumbai Indians","Royal Challengers Bangalore","Mumbai Indians","bat","normal",0,"Royal Challengers Bangalore",0,5,"MV Boucher","Wankhede Stadium","SJ Davis","DJ Harper",NA
"5",5,2008,"Kolkata",2008-04-20,"Deccan Chargers","Kolkata Knight Riders","Deccan Chargers","bat","normal",0,"Kolkata Knight Riders",0,5,"DJ Hussey","Eden Gardens","BF Bowden","K Hariharan",NA
"6",6,2008,"Jaipur",2008-04-21,"Kings XI Punjab","Rajasthan Royals","Kings XI Punjab","bat","normal",0,"Rajasthan Royals",0,6,"SR Watson","Sawai Mansingh Stadium","Aleem Dar","RB Tiffin",NA
"7",7,2008,"Hyderabad",2008-04-22,"Deccan Chargers","Delhi Daredevils","Deccan Chargers","bat","normal",0,"Delhi Daredevils",0,9,"V Sehwag","Rajiv Gandhi International Stadium, Uppal","IL Howell","AM Saheba",NA
"8",8,2008,"Chennai",2008-04-23,"Chennai Super Kings","Mumbai Indians","Mumbai Indians","field","normal",0,"Chennai Super Kings",6,0,"ML Hayden","MA Chidambaram Stadium, Chepauk","DJ Harper","GA Pratapkumar",NA
"9",9,2008,"Hyderabad",2008-04-24,"Deccan Chargers","Rajasthan Royals","Rajasthan Royals","field","normal",0,"Rajasthan Royals",0,3,"YK Pathan","Rajiv Gandhi International Stadium, Uppal","Asad Rauf","MR Benson",NA
"10",10,2008,"Chandigarh",2008-04-25,"Kings XI Punjab","Mumbai Indians","Mumbai Indians","field","normal",0,"Kings XI Punjab",66,0,"KC Sangakkara","Punjab Cricket Association Stadium, Mohali","Aleem Dar","AM Saheba",NA
"11",11,2008,"Bangalore",2008-04-26,"Royal Challengers Bangalore","Rajasthan Royals","Rajasthan Royals","field","normal",0,"Rajasthan Royals",0,7,"SR Watson","M Chinnaswamy Stadium","MR Benson","IL Howell",NA
"12",12,2008,"Chennai",2008-04-26,"Kolkata Knight Riders","Chennai Super Kings","Kolkata Knight Riders","bat","normal",0,"Chennai Super Kings",0,9,"JDP Oram","MA Chidambaram Stadium, Chepauk","BF Bowden","AV Jayaprakash",NA
"13",13,2008,"Mumbai",2008-04-27,"Mumbai Indians","Deccan Chargers","Deccan Chargers","field","normal",0,"Deccan Chargers",0,10,"AC Gilchrist","Dr DY Patil Sports Academy","Asad Rauf","SL Shastri",NA
"14",14,2008,"Chandigarh",2008-04-27,"Delhi Daredevils","Kings XI Punjab","Delhi Daredevils","bat","normal",0,"Kings XI Punjab",0,4,"SM Katich","Punjab Cricket Association Stadium, Mohali","RE Koertzen","I Shivram",NA
"15",15,2008,"Bangalore",2008-04-28,"Chennai Super Kings","Royal Challengers Bangalore","Chennai Super Kings","bat","normal",0,"Chennai Super Kings",13,0,"MS Dhoni","M Chinnaswamy Stadium","BR Doctrove","RB Tiffin",NA
"16",16,2008,"Kolkata",2008-04-29,"Kolkata Knight Riders","Mumbai Indians","Kolkata Knight Riders","bat","normal",0,"Mumbai Indians",0,7,"ST Jayasuriya","Eden Gardens","BF Bowden","AV Jayaprakash",NA
"17",17,2008,"Delhi",2008-04-30,"Delhi Daredevils","Royal Challengers Bangalore","Royal Challengers Bangalore","field","normal",0,"Delhi Daredevils",10,0,"GD McGrath","Feroz Shah Kotla","Aleem Dar","I Shivram",NA
"18",18,2008,"Hyderabad",2008-05-01,"Deccan Chargers","Kings XI Punjab","Kings XI Punjab","field","normal",0,"Kings XI Punjab",0,7,"SE Marsh","Rajiv Gandhi International Stadium, Uppal","BR Doctrove","RB Tiffin",NA
"19",19,2008,"Jaipur",2008-05-01,"Rajasthan Royals","Kolkata Knight Riders","Rajasthan Royals","bat","normal",0,"Rajasthan Royals",45,0,"SA Asnodkar","Sawai Mansingh Stadium","RE Koertzen","GA Pratapkumar",NA
"20",20,2008,"Chennai",2008-05-02,"Chennai Super Kings","Delhi Daredevils","Chennai Super Kings","bat","normal",0,"Delhi Daredevils",0,8,"V Sehwag","MA Chidambaram Stadium, Chepauk","BF Bowden","K Hariharan",NA
"21",21,2008,"Hyderabad",2008-05-25,"Deccan Chargers","Royal Challengers Bangalore","Deccan Chargers","bat","normal",0,"Royal Challengers Bangalore",0,5,"R Vinay Kumar","Rajiv Gandhi International Stadium, Uppal","Asad Rauf","RE Koertzen",NA
"22",22,2008,"Chandigarh",2008-05-03,"Kings XI Punjab","Kolkata Knight Riders","Kings XI Punjab","bat","normal",0,"Kings XI Punjab",9,0,"IK Pathan","Punjab Cricket Association Stadium, Mohali","DJ Harper","I Shivram",NA
"23",23,2008,"Mumbai",2008-05-04,"Mumbai Indians","Delhi Daredevils","Delhi Daredevils","field","normal",0,"Mumbai Indians",29,0,"SM Pollock","Dr DY Patil Sports Academy","IL Howell","RE Koertzen",NA
"24",24,2008,"Jaipur",2008-05-04,"Chennai Super Kings","Rajasthan Royals","Chennai Super Kings","bat","normal",0,"Rajasthan Royals",0,8,"Sohail Tanvir","Sawai Mansingh Stadium","Asad Rauf","AV Jayaprakash",NA
"25",25,2008,"Bangalore",2008-05-05,"Royal Challengers Bangalore","Kings XI Punjab","Kings XI Punjab","field","normal",0,"Kings XI Punjab",0,6,"S Sreesanth","M Chinnaswamy Stadium","SJ Davis","BR Doctrove",NA
"26",26,2008,"Chennai",2008-05-06,"Chennai Super Kings","Deccan Chargers","Deccan Chargers","field","normal",0,"Deccan Chargers",0,7,"AC Gilchrist","MA Chidambaram Stadium, Chepauk","MR Benson","RB Tiffin",NA
"27",27,2008,"Mumbai",2008-05-07,"Rajasthan Royals","Mumbai Indians","Mumbai Indians","field","normal",0,"Mumbai Indians",0,7,"A Nehra","Dr DY Patil Sports Academy","DJ Harper","RE Koertzen",NA
"28",28,2008,"Delhi",2008-05-08,"Delhi Daredevils","Chennai Super Kings","Chennai Super Kings","field","normal",0,"Chennai Super Kings",0,4,"MS Dhoni","Feroz Shah Kotla","Aleem Dar","RB Tiffin",NA
"29",29,2008,"Kolkata",2008-05-08,"Kolkata Knight Riders","Royal Challengers Bangalore","Kolkata Knight Riders","bat","normal",0,"Kolkata Knight Riders",5,0,"SC Ganguly","Eden Gardens","Asad Rauf","IL Howell",NA
"30",30,2008,"Jaipur",2008-05-09,"Deccan Chargers","Rajasthan Royals","Rajasthan Royals","field","normal",0,"Rajasthan Royals",0,8,"YK Pathan","Sawai Mansingh Stadium","MR Benson","AM Saheba",NA
"31",31,2008,"Bangalore",2008-05-28,"Royal Challengers Bangalore","Mumbai Indians","Mumbai Indians","field","normal",0,"Mumbai Indians",0,9,"CRD Fernando","M Chinnaswamy Stadium","BF Bowden","AV Jayaprakash",NA
"32",32,2008,"Chennai",2008-05-10,"Chennai Super Kings","Kings XI Punjab","Kings XI Punjab","field","normal",0,"Chennai Super Kings",18,0,"L Balaji","MA Chidambaram Stadium, Chepauk","AV Jayaprakash","BG Jerling",NA
"33",33,2008,"Hyderabad",2008-05-11,"Kolkata Knight Riders","Deccan Chargers","Kolkata Knight Riders","bat","normal",0,"Kolkata Knight Riders",23,0,"SC Ganguly","Rajiv Gandhi International Stadium, Uppal","IL Howell","AM Saheba",NA
"34",34,2008,"Jaipur",2008-05-11,"Delhi Daredevils","Rajasthan Royals","Rajasthan Royals","field","normal",0,"Rajasthan Royals",0,3,"SR Watson","Sawai Mansingh Stadium","SJ Davis","RE Koertzen",NA
"35",35,2008,"Chandigarh",2008-05-12,"Royal Challengers Bangalore","Kings XI Punjab","Royal Challengers Bangalore","bat","normal",0,"Kings XI Punjab",0,9,"SE Marsh","Punjab Cricket Association Stadium, Mohali","BR Doctrove","I Shivram",NA
"36",36,2008,"Kolkata",2008-05-13,"Kolkata Knight Riders","Delhi Daredevils","Kolkata Knight Riders","bat","normal",0,"Kolkata Knight Riders",23,0,"Shoaib Akhtar","Eden Gardens","Asad Rauf","IL Howell",NA
"37",37,2008,"Mumbai",2008-05-14,"Chennai Super Kings","Mumbai Indians","Mumbai Indians","field","normal",0,"Mumbai Indians",0,9,"ST Jayasuriya","Wankhede Stadium","BR Doctrove","AM Saheba",NA
"38",38,2008,"Chandigarh",2008-05-28,"Kings XI Punjab","Rajasthan Royals","Rajasthan Royals","field","normal",0,"Kings XI Punjab",41,0,"SE Marsh","Punjab Cricket Association Stadium, Mohali","SJ Davis","K Hariharan",NA
"39",39,2008,"Delhi",2008-05-15,"Delhi Daredevils","Deccan Chargers","Deccan Chargers","field","normal",0,"Delhi Daredevils",12,0,"A Mishra","Feroz Shah Kotla","BG Jerling","GA Pratapkumar",NA
"40",40,2008,"Mumbai",2008-05-16,"Kolkata Knight Riders","Mumbai Indians","Mumbai Indians","field","normal",0,"Mumbai Indians",0,8,"SM Pollock","Wankhede Stadium","BR Doctrove","DJ Harper",NA
"41",42,2008,"Jaipur",2008-05-17,"Rajasthan Royals","Royal Challengers Bangalore","Royal Challengers Bangalore","field","normal",0,"Rajasthan Royals",65,0,"GC Smith","Sawai Mansingh Stadium","BF Bowden","SL Shastri",NA
"42",43,2008,"Hyderabad",2008-05-18,"Mumbai Indians","Deccan Chargers","Deccan Chargers","field","normal",0,"Mumbai Indians",25,0,"DJ Bravo","Rajiv Gandhi International Stadium, Uppal","BR Doctrove","DJ Harper",NA
"43",45,2008,"Bangalore",2008-05-19,"Royal Challengers Bangalore","Delhi Daredevils","Delhi Daredevils","field","normal",0,"Delhi Daredevils",0,5,"SP Goswami","M Chinnaswamy Stadium","SJ Davis","GA Pratapkumar",NA
"44",46,2008,"Kolkata",2008-05-20,"Kolkata Knight Riders","Rajasthan Royals","Rajasthan Royals","field","normal",0,"Rajasthan Royals",0,6,"YK Pathan","Eden Gardens","BG Jerling","RE Koertzen",NA
"45",47,2008,"Mumbai",2008-05-21,"Kings XI Punjab","Mumbai Indians","Mumbai Indians","field","normal",0,"Kings XI Punjab",1,0,"SE Marsh","Wankhede Stadium","BF Bowden","GA Pratapkumar",NA
"46",48,2008,"Chennai",2008-05-21,"Royal Challengers Bangalore","Chennai Super Kings","Royal Challengers Bangalore","bat","normal",0,"Royal Challengers Bangalore",14,0,"A Kumble","MA Chidambaram Stadium, Chepauk","DJ Harper","I Shivram",NA
"47",49,2008,"Chandigarh",2008-05-23,"Deccan Chargers","Kings XI Punjab","Kings XI Punjab","field","normal",0,"Kings XI Punjab",0,6,"SE Marsh","Punjab Cricket Association Stadium, Mohali","Asad Rauf","SJ Davis",NA
"48",50,2008,"Delhi",2008-05-24,"Mumbai Indians","Delhi Daredevils","Delhi Daredevils","field","normal",0,"Delhi Daredevils",0,5,"KD Karthik","Feroz Shah Kotla","BF Bowden","K Hariharan",NA
"49",51,2008,"Chennai",2008-05-24,"Rajasthan Royals","Chennai Super Kings","Rajasthan Royals","bat","normal",0,"Rajasthan Royals",10,0,"JA Morkel","MA Chidambaram Stadium, Chepauk","DJ Harper","SL Shastri",NA
"50",52,2008,"Bangalore",2008-05-03,"Royal Challengers Bangalore","Deccan Chargers","Deccan Chargers","field","normal",0,"Royal Challengers Bangalore",3,0,"P Kumar","M Chinnaswamy Stadium","BR Doctrove","SL Shastri",NA
"51",53,2008,"Kolkata",2008-05-25,"Kings XI Punjab","Kolkata Knight Riders","Kings XI Punjab","bat","normal",0,"Kolkata Knight Riders",0,3,"Umar Gul","Eden Gardens","SJ Davis","I Shivram",NA
"52",54,2008,"Jaipur",2008-05-26,"Mumbai Indians","Rajasthan Royals","Rajasthan Royals","field","normal",0,"Rajasthan Royals",0,5,"Sohail Tanvir","Sawai Mansingh Stadium","BF Bowden","K Hariharan",NA
"53",55,2008,"Hyderabad",2008-05-27,"Deccan Chargers","Chennai Super Kings","Deccan Chargers","bat","normal",0,"Chennai Super Kings",0,7,"SK Raina","Rajiv Gandhi International Stadium, Uppal","BG Jerling","AM Saheba",NA
"54",56,2008,"Mumbai",2008-05-30,"Rajasthan Royals","Delhi Daredevils","Delhi Daredevils","field","normal",0,"Rajasthan Royals",105,0,"SR Watson","Wankhede Stadium","BF Bowden","RE Koertzen",NA
"55",57,2008,"Mumbai",2008-05-31,"Kings XI Punjab","Chennai Super Kings","Kings XI Punjab","bat","normal",0,"Chennai Super Kings",0,9,"M Ntini","Wankhede Stadium","Asad Rauf","DJ Harper",NA
"56",58,2008,"Mumbai",2008-06-01,"Chennai Super Kings","Rajasthan Royals","Rajasthan Royals","field","normal",0,"Rajasthan Royals",0,3,"YK Pathan","Dr DY Patil Sports Academy","BF Bowden","RE Koertzen",NA
"57",59,2009,"Cape Town",2009-04-18,"Mumbai Indians","Chennai Super Kings","Chennai Super Kings","field","normal",0,"Mumbai Indians",19,0,"SR Tendulkar","Newlands","BR Doctrove","K Hariharan",NA
"58",60,2009,"Cape Town",2009-04-18,"Royal Challengers Bangalore","Rajasthan Royals","Royal Challengers Bangalore","bat","normal",0,"Royal Challengers Bangalore",75,0,"R Dravid","Newlands","BR Doctrove","RB Tiffin",NA
"59",62,2009,"Cape Town",2009-04-19,"Kolkata Knight Riders","Deccan Chargers","Kolkata Knight Riders","bat","normal",0,"Deccan Chargers",0,8,"RP Singh","Newlands","MR Benson","BR Doctrove",NA
"60",63,2009,"Port Elizabeth",2009-04-20,"Chennai Super Kings","Royal Challengers Bangalore","Chennai Super Kings","bat","normal",0,"Chennai Super Kings",92,0,"M Muralitharan","St George's Park","BG Jerling","SJA Taufel",NA
"61",65,2009,"Cape Town",2009-04-22,"Deccan Chargers","Royal Challengers Bangalore","Deccan Chargers","bat","normal",0,"Deccan Chargers",24,0,"AC Gilchrist","Newlands","M Erasmus","AM Saheba",NA
"62",66,2009,"Durban",2009-04-23,"Delhi Daredevils","Chennai Super Kings","Delhi Daredevils","bat","normal",0,"Delhi Daredevils",9,0,"AB de Villiers","Kingsmead","BR Doctrove","SJA Taufel",NA
"63",67,2009,"Cape Town",2009-04-23,"Rajasthan Royals","Kolkata Knight Riders","Kolkata Knight Riders","field","tie",0,"Rajasthan Royals",0,0,"YK Pathan","Newlands","MR Benson","M Erasmus",NA
"64",68,2009,"Durban",2009-04-24,"Royal Challengers Bangalore","Kings XI Punjab","Royal Challengers Bangalore","bat","normal",0,"Kings XI Punjab",0,7,"RS Bopara","Kingsmead","BR Doctrove","TH Wijewardene",NA
"65",69,2009,"Durban",2009-04-25,"Deccan Chargers","Mumbai Indians","Deccan Chargers","bat","normal",0,"Deccan Chargers",12,0,"PP Ojha","Kingsmead","HDPK Dharmasena","SJA Taufel",NA
"66",70,2009,"Port Elizabeth",2009-04-26,"Royal Challengers Bangalore","Delhi Daredevils","Royal Challengers Bangalore","bat","normal",0,"Delhi Daredevils",0,6,"TM Dilshan","St George's Park","S Asnani","BG Jerling",NA
"67",71,2009,"Cape Town",2009-04-26,"Kings XI Punjab","Rajasthan Royals","Kings XI Punjab","bat","normal",0,"Kings XI Punjab",27,0,"KC Sangakkara","Newlands","M Erasmus","K Hariharan",NA
"68",72,2009,"Durban",2009-04-27,"Chennai Super Kings","Deccan Chargers","Deccan Chargers","field","normal",0,"Deccan Chargers",0,6,"HH Gibbs","Kingsmead","IL Howell","TH Wijewardene",NA
"69",73,2009,"Port Elizabeth",2009-04-27,"Mumbai Indians","Kolkata Knight Riders","Mumbai Indians","bat","normal",0,"Mumbai Indians",92,0,"SR Tendulkar","St George's Park","BG Jerling","RB Tiffin",NA
"70",74,2009,"Centurion",2009-04-28,"Delhi Daredevils","Rajasthan Royals","Delhi Daredevils","bat","normal",0,"Rajasthan Royals",0,5,"YK Pathan","SuperSport Park","GAV Baxter","RE Koertzen",NA
"71",75,2009,"Durban",2009-04-29,"Kolkata Knight Riders","Royal Challengers Bangalore","Kolkata Knight Riders","bat","normal",0,"Royal Challengers Bangalore",0,5,"MV Boucher","Kingsmead","MR Benson","TH Wijewardene",NA
"72",76,2009,"Durban",2009-04-29,"Kings XI Punjab","Mumbai Indians","Kings XI Punjab","bat","normal",0,"Kings XI Punjab",3,0,"KC Sangakkara","Kingsmead","MR Benson","SL Shastri",NA
"73",77,2009,"Centurion",2009-04-30,"Deccan Chargers","Delhi Daredevils","Delhi Daredevils","field","normal",0,"Delhi Daredevils",0,6,"DP Nannes","SuperSport Park","GAV Baxter","AM Saheba",NA
"74",78,2009,"Centurion",2009-04-30,"Chennai Super Kings","Rajasthan Royals","Rajasthan Royals","field","normal",0,"Chennai Super Kings",38,0,"SK Raina","SuperSport Park","GAV Baxter","RE Koertzen",NA
"75",79,2009,"East London",2009-05-01,"Mumbai Indians","Kolkata Knight Riders","Mumbai Indians","bat","normal",0,"Mumbai Indians",9,0,"JP Duminy","Buffalo Park","M Erasmus","SK Tarapore",NA
"76",80,2009,"Durban",2009-05-01,"Royal Challengers Bangalore","Kings XI Punjab","Royal Challengers Bangalore","bat","normal",0,"Royal Challengers Bangalore",8,0,"Yuvraj Singh","Kingsmead","HDPK Dharmasena","S Ravi",NA
"77",81,2009,"Port Elizabeth",2009-05-02,"Deccan Chargers","Rajasthan Royals","Deccan Chargers","bat","normal",0,"Rajasthan Royals",0,3,"YK Pathan","St George's Park","S Asnani","BG Jerling",NA
"78",82,2009,"Johannesburg",2009-05-02,"Chennai Super Kings","Delhi Daredevils","Delhi Daredevils","field","normal",0,"Chennai Super Kings",18,0,"SB Jakati","New Wanderers Stadium","DJ Harper","RE Koertzen",NA
"79",83,2009,"Port Elizabeth",2009-05-03,"Kolkata Knight Riders","Kings XI Punjab","Kolkata Knight Riders","bat","normal",0,"Kings XI Punjab",0,6,"DPMD Jayawardene","St George's Park","S Asnani","MR Benson",NA
"80",84,2009,"Johannesburg",2009-05-03,"Mumbai Indians","Royal Challengers Bangalore","Mumbai Indians","bat","normal",0,"Royal Challengers Bangalore",0,9,"JH Kallis","New Wanderers Stadium","RE Koertzen","TH Wijewardene",NA
"81",85,2009,"East London",2009-05-04,"Chennai Super Kings","Deccan Chargers","Chennai Super Kings","bat","normal",0,"Chennai Super Kings",78,0,"MS Dhoni","Buffalo Park","BR Doctrove","M Erasmus",NA
"82",86,2009,"Durban",2009-05-05,"Rajasthan Royals","Kings XI Punjab","Kings XI Punjab","field","normal",0,"Rajasthan Royals",78,0,"GC Smith","Kingsmead","SS Hazare","IL Howell",NA
"83",87,2009,"Durban",2009-05-05,"Kolkata Knight Riders","Delhi Daredevils","Kolkata Knight Riders","bat","normal",0,"Delhi Daredevils",0,9,"G Gambhir","Kingsmead","GAV Baxter","IL Howell",NA
"84",88,2009,"Centurion",2009-05-06,"Deccan Chargers","Mumbai Indians","Deccan Chargers","bat","normal",0,"Deccan Chargers",19,0,"RG Sharma","SuperSport Park","MR Benson","HDPK Dharmasena",NA
"85",89,2009,"Centurion",2009-05-07,"Royal Challengers Bangalore","Rajasthan Royals","Rajasthan Royals","field","normal",0,"Rajasthan Royals",0,7,"A Singh","SuperSport Park","K Hariharan","DJ Harper",NA
"86",91,2009,"East London",2009-05-08,"Mumbai Indians","Delhi Daredevils","Mumbai Indians","bat","normal",0,"Delhi Daredevils",0,7,"A Nehra","Buffalo Park","M Erasmus","SK Tarapore",NA
"87",92,2009,"Kimberley",2009-05-09,"Deccan Chargers","Kings XI Punjab","Kings XI Punjab","field","normal",0,"Kings XI Punjab",0,3,"DPMD Jayawardene","De Beers Diamond Oval","GAV Baxter","AM Saheba",NA
"88",93,2009,"Kimberley",2009-05-09,"Rajasthan Royals","Chennai Super Kings","Rajasthan Royals","bat","normal",0,"Chennai Super Kings",0,7,"S Badrinath","De Beers Diamond Oval","GAV Baxter","HDPK Dharmasena",NA
"89",94,2009,"Port Elizabeth",2009-05-10,"Mumbai Indians","Royal Challengers Bangalore","Mumbai Indians","bat","normal",0,"Mumbai Indians",16,0,"JP Duminy","St George's Park","BR Doctrove","BG Jerling",NA
"90",95,2009,"Johannesburg",2009-05-10,"Kolkata Knight Riders","Delhi Daredevils","Delhi Daredevils","field","normal",0,"Delhi Daredevils",0,7,"A Mishra","New Wanderers Stadium","SL Shastri","RB Tiffin",NA
"91",96,2009,"Kimberley",2009-05-11,"Deccan Chargers","Rajasthan Royals","Deccan Chargers","bat","normal",0,"Deccan Chargers",53,0,"DR Smith","De Beers Diamond Oval","GAV Baxter","HDPK Dharmasena",NA
"92",97,2009,"Centurion",2009-05-12,"Kolkata Knight Riders","Royal Challengers Bangalore","Royal Challengers Bangalore","field","normal",0,"Royal Challengers Bangalore",0,6,"LRPL Taylor","SuperSport Park","M Erasmus","SS Hazare",NA
"93",98,2009,"Centurion",2009-05-12,"Kings XI Punjab","Mumbai Indians","Kings XI Punjab","bat","normal",0,"Mumbai Indians",0,8,"Harbhajan Singh","SuperSport Park","SS Hazare","RE Koertzen",NA
"94",99,2009,"Durban",2009-05-13,"Delhi Daredevils","Deccan Chargers","Deccan Chargers","field","normal",0,"Delhi Daredevils",12,0,"R Bhatia","Kingsmead","DJ Harper","SL Shastri",NA
"95",100,2009,"Durban",2009-05-14,"Chennai Super Kings","Royal Challengers Bangalore","Chennai Super Kings","bat","normal",0,"Royal Challengers Bangalore",0,2,"LRPL Taylor","Kingsmead","BR Doctrove","DJ Harper",NA
"96",101,2009,"Durban",2009-05-14,"Rajasthan Royals","Mumbai Indians","Rajasthan Royals","bat","normal",0,"Rajasthan Royals",2,0,"SK Warne","Kingsmead","BR Doctrove","DJ Harper",NA
"97",102,2009,"Bloemfontein",2009-05-15,"Delhi Daredevils","Kings XI Punjab","Kings XI Punjab","field","normal",0,"Kings XI Punjab",0,6,"B Lee","OUTsurance Oval","HDPK Dharmasena","IL Howell",NA
"98",103,2009,"Port Elizabeth",2009-05-16,"Mumbai Indians","Chennai Super Kings","Mumbai Indians","bat","normal",0,"Chennai Super Kings",0,7,"ML Hayden","St George's Park","SK Tarapore","SJA Taufel",NA
"99",104,2009,"Johannesburg",2009-05-16,"Kolkata Knight Riders","Deccan Chargers","Deccan Chargers","field","normal",0,"Deccan Chargers",0,6,"RG Sharma","New Wanderers Stadium","RE Koertzen","S Ravi",NA
"100",105,2009,"Johannesburg",2009-05-17,"Kings XI Punjab","Deccan Chargers","Deccan Chargers","field","normal",0,"Kings XI Punjab",1,0,"Yuvraj Singh","New Wanderers Stadium","S Ravi","RB Tiffin",NA
"101",106,2009,"Bloemfontein",2009-05-17,"Delhi Daredevils","Rajasthan Royals","Delhi Daredevils","bat","normal",0,"Delhi Daredevils",14,0,"AB de Villiers","OUTsurance Oval","SS Hazare","IL Howell",NA
"102",107,2009,"Centurion",2009-05-18,"Chennai Super Kings","Kolkata Knight Riders","Chennai Super Kings","bat","normal",0,"Kolkata Knight Riders",0,7,"BJ Hodge","SuperSport Park","SJA Taufel","RB Tiffin",NA
"103",108,2009,"Johannesburg",2009-05-19,"Delhi Daredevils","Royal Challengers Bangalore","Delhi Daredevils","bat","normal",0,"Royal Challengers Bangalore",0,7,"JH Kallis","New Wanderers Stadium","IL Howell","RB Tiffin",NA
"104",109,2009,"Durban",2009-05-20,"Rajasthan Royals","Kolkata Knight Riders","Kolkata Knight Riders","field","normal",0,"Kolkata Knight Riders",0,4,"LR Shukla","Kingsmead","BG Jerling","SJA Taufel",NA
"105",110,2009,"Durban",2009-05-20,"Chennai Super Kings","Kings XI Punjab","Chennai Super Kings","bat","normal",0,"Chennai Super Kings",24,0,"M Muralitharan","Kingsmead","BG Jerling","SJA Taufel",NA
"106",111,2009,"Centurion",2009-05-21,"Mumbai Indians","Delhi Daredevils","Delhi Daredevils","field","normal",0,"Delhi Daredevils",0,4,"V Sehwag","SuperSport Park","IL Howell","S Ravi",NA
"107",112,2009,"Centurion",2009-05-21,"Royal Challengers Bangalore","Deccan Chargers","Royal Challengers Bangalore","bat","normal",0,"Royal Challengers Bangalore",12,0,"MK Pandey","SuperSport Park","IL Howell","S Ravi",NA
"108",113,2009,"Centurion",2009-05-22,"Delhi Daredevils","Deccan Chargers","Deccan Chargers","field","normal",0,"Deccan Chargers",0,6,"AC Gilchrist","SuperSport Park","BR Doctrove","DJ Harper",NA
"109",114,2009,"Johannesburg",2009-05-23,"Chennai Super Kings","Royal Challengers Bangalore","Royal Challengers Bangalore","field","normal",0,"Royal Challengers Bangalore",0,6,"MK Pandey","New Wanderers Stadium","RE Koertzen","SJA Taufel",NA
"110",115,2009,"Johannesburg",2009-05-24,"Deccan Chargers","Royal Challengers Bangalore","Royal Challengers Bangalore","field","normal",0,"Deccan Chargers",6,0,"A Kumble","New Wanderers Stadium","RE Koertzen","SJA Taufel",NA
"111",116,2010,"Mumbai",2010-03-12,"Kolkata Knight Riders","Deccan Chargers","Deccan Chargers","field","normal",0,"Kolkata Knight Riders",11,0,"AD Mathews","Dr DY Patil Sports Academy","RE Koertzen","RB Tiffin",NA
"112",117,2010,"Mumbai",2010-03-13,"Mumbai Indians","Rajasthan Royals","Mumbai Indians","bat","normal",0,"Mumbai Indians",4,0,"YK Pathan","Brabourne Stadium","RE Koertzen","RB Tiffin",NA
"113",118,2010,"Chandigarh",2010-03-13,"Kings XI Punjab","Delhi Daredevils","Delhi Daredevils","field","normal",0,"Delhi Daredevils",0,5,"G Gambhir","Punjab Cricket Association Stadium, Mohali","BR Doctrove","S Ravi",NA
"114",119,2010,"Kolkata",2010-03-14,"Royal Challengers Bangalore","Kolkata Knight Riders","Kolkata Knight Riders","field","normal",0,"Kolkata Knight Riders",0,7,"MK Tiwary","Eden Gardens","HDPK Dharmasena","AM Saheba",NA
"115",120,2010,"Chennai",2010-03-14,"Deccan Chargers","Chennai Super Kings","Deccan Chargers","bat","normal",0,"Deccan Chargers",31,0,"WPUJC Vaas","MA Chidambaram Stadium, Chepauk","K Hariharan","DJ Harper",NA
"116",121,2010,"Ahmedabad",2010-03-15,"Rajasthan Royals","Delhi Daredevils","Delhi Daredevils","field","normal",0,"Delhi Daredevils",0,6,"V Sehwag","Sardar Patel Stadium, Motera","BG Jerling","RE Koertzen",NA
"117",122,2010,"Bangalore",2010-03-16,"Kings XI Punjab","Royal Challengers Bangalore","Kings XI Punjab","bat","normal",0,"Royal Challengers Bangalore",0,8,"JH Kallis","M Chinnaswamy Stadium","S Das","DJ Harper",NA
"118",123,2010,"Kolkata",2010-03-16,"Chennai Super Kings","Kolkata Knight Riders","Chennai Super Kings","bat","normal",0,"Chennai Super Kings",55,0,"MS Dhoni","Eden Gardens","HDPK Dharmasena","AM Saheba",NA
"119",124,2010,"Delhi",2010-03-17,"Mumbai Indians","Delhi Daredevils","Delhi Daredevils","field","normal",0,"Mumbai Indians",98,0,"SR Tendulkar","Feroz Shah Kotla","BR Doctrove","SK Tarapore",NA
"120",125,2010,"Bangalore",2010-03-18,"Rajasthan Royals","Royal Challengers Bangalore","Royal Challengers Bangalore","field","normal",0,"Royal Challengers Bangalore",0,10,"JH Kallis","M Chinnaswamy Stadium","K Hariharan","DJ Harper",NA
"121",126,2010,"Delhi",2010-03-19,"Delhi Daredevils","Chennai Super Kings","Delhi Daredevils","bat","normal",0,"Chennai Super Kings",0,5,"ML Hayden","Feroz Shah Kotla","BR Doctrove","SK Tarapore",NA
